name,val,err,flag
wjets_norm2016pass,1.24260822212,0.354328798932,fits
wjets_norm2017pass,1.19072306061,0.340551481859,fitb
wjets_norm2017pass,1.18942982679,0.34001911416,fits
wjets_norm2018pass,1.25745520696,0.365627610338,fitb
wjets_norm2018pass,1.25821802979,0.365515844395,fits
zjets_norm2016fail,-0.0204339848277,0.992520885366,fitb
zjets_norm2016fail,-0.0207455932949,0.99224044896,fits
zjets_norm2016pass,0.0961134448142,1.00850824668,fitb
zjets_norm2016pass,0.0962475221329,1.00851920417,fits
zjets_norm2017fail,-0.193618294111,0.96596362806,fitb
zjets_norm2017fail,-0.195870511202,0.965739076511,fits
zjets_norm2017pass,0.139258116839,1.01011879541,fitb
zjets_norm2017pass,0.139526389097,1.01016052633,fits
zjets_norm2018fail,-1.03341828379,0.909687373476,fitb
zjets_norm2018fail,-1.03026315965,0.909598559275,fits
zjets_norm2018pass,0.284455818629,1.02498947205,fitb
zjets_norm2018pass,0.283621170543,1.0249489082,fits
